朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体,谥号,谥号-简体
清,許鎮,许镇,1771,乾隆,36,,第3甲第63名,,,,,,,,
清,王爾烈,王尔烈,1771,乾隆,36,,第2甲第1名,,,,,,,,
清,王孫晉,王孙晋,1771,乾隆,36,,第3甲第86名,,,,,,,,
清,王積熙,王积熙,1771,乾隆,36,,第3甲第57名,,,,,,,,
清,王遡曾,王溯曾,1771,乾隆,36,,第3甲第79名,,,,,,,,
清,王增,王增,1771,乾隆,36,,第1甲第2名,,,,,,,,
清,王慺,王㥪,1771,乾隆,36,,第3甲第42名,,,,,,,,
清,張家相,张家相,1771,乾隆,36,,第3甲第51名,,,,,,,,
清,張時憲,张时宪,1771,乾隆,36,,第2甲第53名,,,,,,,,
清,張明謙,张明谦,1771,乾隆,36,,第2甲第7名,,,,,,,,
清,張榮閭,张荣闾,1771,乾隆,36,,第2甲第46名,,,,,,,,
清,孫文起,孙文起,1771,乾隆,36,,第3甲第100名,,,,,,,,
清,孫尚簡,孙尚简,1771,乾隆,36,,第3甲第101名,,,,,,,,
清,尹潮,尹潮,1771,乾隆,36,,第2甲第45名,,,,,,,,
清,毛晉登,毛晋登,1771,乾隆,36,,第3甲第73名,,,,,,,,
清,何昱,何昱,1771,乾隆,36,,第3甲第58名,,,,,,,,
清,崔修紳,崔修绅,1771,乾隆,36,,第3甲第8名,,,,,,,,
清,臧夢元,臧梦元,1771,乾隆,36,,第3甲第69名,,,,,,,,
清,牆見美,墙见美,1771,乾隆,36,,第3甲第53名,牆見羹,墙见羹,,,,,,
清,佛爾卿額,佛尔卿额,1771,乾隆,36,,第3甲第65名,,,,,,,,
清,朱誥,朱诰,1771,乾隆,36,,第2甲第38名,,,,,,,,
清,朱依魯,朱依鲁,1771,乾隆,36,,第2甲第55名,,,,,,,,
清,朱穎,朱颖,1771,乾隆,36,,第3甲第78名,,,,,,,,
清,朱本楫,朱本楫,1771,乾隆,36,,第3甲第94名,,,,,,,,
清,朱鍾麒,朱钟麒,1771,乾隆,36,,第3甲第44名,,,,,,,,
清,吳元琪,吴元琪,1771,乾隆,36,,第3甲第76名,,,,,,,,
清,吳震起,吴震起,1771,乾隆,36,,第2甲第3名,,,,,,,,
清,吳覃詔,吴覃诏,1771,乾隆,36,,第2甲第5名,,,鴻霈,鸿霈,,,,
清,吳斐,吴斐,1771,乾隆,36,,第2甲第34名,,,,,,,,
清,吳崶,吴崶,1771,乾隆,36,,第3甲第46名,,,,,,,,
清,吳俊升,吴俊升,1771,乾隆,36,,第2甲第29名,,,,,,,,
清,吳思樹,吴思树,1771,乾隆,36,,第3甲第74名,,,,,,,,
清,吳昕,吴昕,1771,乾隆,36,,第2甲第14名,吳樹本,吴树本,,,,,,
清,程巙,程巙,1771,乾隆,36,,第3甲第66名,,,,,,,,
清,倪霖,倪霖,1771,乾隆,36,,第3甲第28名,,,,,,,,
清,侯學詩,侯学诗,1771,乾隆,36,,第2甲第12名,,,,,,,,
清,鄒拔祖,邹拔祖,1771,乾隆,36,,第3甲第81名,,,,,,,,
清,魯仕驥,鲁仕骥,1771,乾隆,36,,第2甲第27名,,,,,,,,
清,包愫,包愫,1771,乾隆,36,,第3甲第15名,,,,,,,,
清,徐長發,徐长发,1771,乾隆,36,,第3甲第9名,,,,,,,,
清,宋昌芹,宋昌芹,1771,乾隆,36,,第3甲第80名,,,,,,,,
清,江烺,江烺,1771,乾隆,36,,第3甲第32名,,,,,,,,
清,汪斗文,汪斗文,1771,乾隆,36,,第3甲第6名,,,,,,,,
清,顧葵,顾葵,1771,乾隆,36,,第3甲第2名,,,,,,,,
清,潘觀成,潘观成,1771,乾隆,36,,第3甲第30名,,,,,,,,
清,梁孔珍,梁孔珍,1771,乾隆,36,,第3甲第52名,,,,,,,,
清,沈廷獻,沈廷献,1771,乾隆,36,,第3甲第20名,,,,,,,,
清,沈沆,沈沆,1771,乾隆,36,,第3甲第23名,,,,,,,,
清,沈榮嘉,沈荣嘉,1771,乾隆,36,,第3甲第36名,,,,,,,,
清,凌世御,凌世御,1771,乾隆,36,,第2甲第32名,,,,,,,,
清,祝昂,祝昂,1771,乾隆,36,,第2甲第43名,,,,,,,,
清,郎克謙,郎克谦,1771,乾隆,36,,第2甲第47名,,,,,,,,
清,李堡,李堡,1771,乾隆,36,,第2甲第50名,,,,,,,,
清,李道南,李道南,1771,乾隆,36,,第3甲第39名,,,,,,,,
清,李如桐,李如桐,1771,乾隆,36,,第3甲第56名,,,,,,,,
清,李鏡圖,李镜图,1771,乾隆,36,,第3甲第14名,,,,,,,,
清,李簧,李簧,1771,乾隆,36,,第2甲第8名,,,,,,,,
清,李光雲,李光云,1771,乾隆,36,,第2甲第37名,,,,,,,,
清,韋典治,韦典治,1771,乾隆,36,,第3甲第102名,,,,,,,,
清,彭孕星,彭孕星,1771,乾隆,36,,第3甲第18名,,,,,,,,
清,彭載?,彭载?,1771,乾隆,36,,第3甲第48名,,,,,,,,
清,彭錫璜,彭锡璜,1771,乾隆,36,,第3甲第50名,,,,,,,,
清,姚文起,姚文起,1771,乾隆,36,,第3甲第67名,,,,,,,,
清,姚象謙,姚象谦,1771,乾隆,36,,第3甲第97名,,,,,,,,
清,戴書紳,戴书绅,1771,乾隆,36,,第3甲第89名,,,,,,,,
清,董子醇,董子醇,1771,乾隆,36,,第3甲第24名,,,,,,,,
清,董維城,董维城,1771,乾隆,36,,第3甲第61名,,,,,,,,
清,范衷,范衷,1771,乾隆,36,,第1甲第3名,,,,,,,,
清,范宗裕,范宗裕,1771,乾隆,36,,第3甲第92名,,,,,,,,
清,蕭永庚,萧永庚,1771,乾隆,36,,第3甲第60名,,,,,,,,
清,蔣泰來,蒋泰来,1771,乾隆,36,,第2甲第41名,,,,,,,,
清,燕位璋,燕位璋,1771,乾隆,36,,第2甲第39名,,,,,,,,
清,韓暢,韩畅,1771,乾隆,36,,第3甲第4名,,,,,,,,
清,薛又謙,薛又谦,1771,乾隆,36,,第3甲第93名,,,,,,,,
清,黃瀛元,黄瀛元,1771,乾隆,36,,第2甲第2名,,,,,,,,
清,黃軒,黄轩,1771,乾隆,36,,第1甲第1名,,,,,,,,
清,蔡輝祖,蔡辉祖,1771,乾隆,36,,第2甲第19名,,,,,,,,
清,葉煒,叶炜,1771,乾隆,36,,第3甲第35名,,,,,,,,
清,林其宴,林其宴,1771,乾隆,36,,第3甲第41名,,,,,,,,
清,林樹蕃,林树蕃,1771,乾隆,36,,第2甲第4名,,,,,,,,
清,楊鼎,杨鼎,1771,乾隆,36,,第3甲第103名,,,,,,,,
清,楊浣雨,杨浣雨,1771,乾隆,36,,第3甲第47名,楊沅雨,杨沅雨,,,,,,
清,楊溎,杨溎,1771,乾隆,36,,第3甲第68名,,,,,,,,
清,楊芳春,杨芳春,1771,乾隆,36,,第2甲第33名,,,,,,,,
清,楊楙珩,杨楙珩,1771,乾隆,36,,第2甲第51名,,,,,,,,
清,楊殿梓,杨殿梓,1771,乾隆,36,,第3甲第19名,,,,,,,,
清,楊全蘊,杨全蕴,1771,乾隆,36,,第3甲第99名,,,,,,,,
清,胡章,胡章,1771,乾隆,36,,第3甲第59名,,,,,,,,
清,胡紹嶧,胡绍峄,1771,乾隆,36,,第3甲第43名,,,,,,,,
清,胡世銓,胡世铨,1771,乾隆,36,,第3甲第17名,,,,,,,,
清,趙瓖,赵瓖,1771,乾隆,36,,第3甲第72名,,,,,,,,
清,趙永禐,赵永禐,1771,乾隆,36,,第3甲第90名,,,,,,,,
清,趙來震,赵来震,1771,乾隆,36,,第3甲第87名,,,,,,,,
清,趙銓,赵铨,1771,乾隆,36,,第3甲第70名,,,,,,,,
清,秦睿,秦睿,1771,乾隆,36,,第3甲第62名,,,,,,,,
清,敷森布,敷森布,1771,乾隆,36,,第3甲第12名,,,,,,,,
清,馬啟泰,马启泰,1771,乾隆,36,,第2甲第10名,,,,,,,,
清,劉文徽,刘文徽,1771,乾隆,36,,第3甲第26名,,,,,,,,
清,劉德風,刘德风,1771,乾隆,36,,第3甲第83名,,,,,,,,
清,劉敏達,刘敏达,1771,乾隆,36,,第3甲第88名,,,,,,,,
清,劉煦,刘煦,1771,乾隆,36,,第3甲第29名,劉煦,刘煦,,,,,,
清,陸蒼霖,陆苍霖,1771,乾隆,36,,第3甲第45名,,,,,,,,
清,陸光暘,陆光旸,1771,乾隆,36,,第3甲第95名,,,,,,,,
清,陳廷棟,陈廷栋,1771,乾隆,36,,第3甲第77名,,,,,,,,
清,陳承曾,陈承曾,1771,乾隆,36,,第3甲第1名,,,,,,,,
清,陳作芹,陈作芹,1771,乾隆,36,,第3甲第40名,,,,,,,,
清,陳源燾,陈源焘,1771,乾隆,36,,第2甲第23名,鄭源燾,郑源焘,,,,,,
清,陳堯光,陈尧光,1771,乾隆,36,,第3甲第84名,,,,,,,,
清,陳國璽,陈国玺,1771,乾隆,36,,第3甲第31名,,,,,,,,
清,陳懷仁,陈怀仁,1771,乾隆,36,,第3甲第75名,,,,,,,,
清,邱文愷,邱文恺,1771,乾隆,36,,第3甲第3名,,,,,,,,
清,周元鼎,周元鼎,1771,乾隆,36,,第3甲第13名,,,,,,,,
清,周掞,周掞,1771,乾隆,36,,第3甲第98名,,,,,,,,
清,周景益,周景益,1771,乾隆,36,,第3甲第54名,,,,,,,,
清,周厚轅,周厚辕,1771,乾隆,36,,第2甲第9名,,,,,,,,
清,閔思誠,闵思诚,1771,乾隆,36,,第2甲第49名,,,,,,,,
清,金黻,金黻,1771,乾隆,36,,第3甲第82名,,,,,,,,
清,曾力行,曾力行,1771,乾隆,36,,第3甲第37名,,,,,,,,
清,倉聖脈,仓圣脉,1771,乾隆,36,,第2甲第35名,,,,,,,,
清,錢伯壎,钱伯埙,1771,乾隆,36,,第2甲第15名,,,,,,,,
清,饒崇魁,饶崇魁,1771,乾隆,36,,第2甲第21名,,,,,,,,
清,鄭安道,郑安道,1771,乾隆,36,,第2甲第44名,,,,,,,,
清,鄭柟,郑柟,1771,乾隆,36,,第2甲第18名,,,,,,,,
清,勞宗茂,劳宗茂,1771,乾隆,36,,第2甲第52名,,,,,,,,
未詳,方昂,方昂,1771,未詳,null,,,,,,,,,,
清,唐琦,唐琦,1771,乾隆,36,,第3甲第85名,,,,,,,,
清,邵錦江,邵锦江,1770,雍正,48,,第2甲第49名,,,,,,,,
清,許祖京,许祖京,1769,乾隆,34,,第2甲第30名,,,依之,依之,,,,
清,劉湄,刘湄,1769,乾隆,34,,,,,正林/芷林,正林/芷林,岸淮,岸淮,,
清,張誠基,张诚基,1769,乾隆,34,,,,,,,,,,
清,陸有仁,陆有仁,1769,乾隆,34,,,,,樂山/靜巖,乐山/静岩,,,,
清,黃奇豐額,黄奇丰额,1769,乾隆,34,,,,,麗川,丽川,容雅堂,容雅堂,,
清,鄭際唐,郑际唐,1769,乾隆,34,,,,,大章,大章,傳研齋/子虞/雲門/須庵,传研斋/子虞/云门/须庵,,
清,徐烺,徐烺,1769,乾隆,34,,,,,崑銜,昆衔,,,,
清,劉烒,刘烒,1769,乾隆,34,,,,,珵圃,珵圃,,,,
清,陳本忠,陈本忠,1769,乾隆,34,,3甲第30名,,,伯思,伯思,,,,
清,章佳夢吉,章佳梦吉,1769,乾隆,34,,,,,鑑溪,鉴溪,,,,
清,史夢琦,史梦琦,1769,乾隆,34,,,,,,,卓峰,卓峰,,
清,溫常綬,温常绶,1769,乾隆,34,,,,,力古/印侯,力古/印侯,,,,
清,張虎拜,张虎拜,1769,乾隆,34,,,,,召臣/錫山,召臣/锡山,嘯崖,啸崖,,
清,沈詩李,沈诗李,1769,乾隆,34,,,,,,,,,,
清,孫家賢,孙家贤,1769,乾隆,34,,,,,,,勝山,胜山,,
清,蕭廣運,萧广运,1769,乾隆,34,,,,,,,,,,
清,姚梁,姚梁,1769,乾隆,34,,,,,甸之,甸之,佃芝,佃芝,,
清,季學錦,季学锦,1769,乾隆,34,,,,,絅齋,䌹斋,,,,
清,楊壽楠,杨寿楠,1769,乾隆,34,,,,,培山/籧植,培山/籧植,,,,
清,陳初哲,陈初哲,1769,乾隆,34,,一甲一名,,,在初,在初,小蓬瀛/永齋,小蓬瀛/永斋,,
清,戚蓼生,戚蓼生,1769,乾隆,34,,,,,念功,念功,,,,
清,陳嗣龍,陈嗣龙,1769,乾隆,34,,第1甲第3名,,,劭園/紹元,劭园/绍元,春敘/春溆,春叙/春溆,,
未詳,龔敬身,龚敬身,1769,未詳,null,,,,,,,,,,
清,莫異蘭,莫异兰,1769,乾隆,34,,第3甲第85名,,,馨山,馨山,,,,
清,任大椿,任大椿,1769,乾隆,34,,,,,子田/幼植/木田,子田/幼植/木田,燕禧堂/芝田,燕禧堂/芝田,,
清,劉紹錦,刘绍锦,1769,乾隆,34,,第3甲第4名,,,,,,,,
清,廖占鰲,廖占鳌,1769,乾隆,34,,第3甲第17名,,,,,,,,
清,郭寅,郭寅,1769,乾隆,34,,第3甲第8名,,,,,,,,
清,施一桂,施一桂,1769,乾隆,34,,第2甲第37名,,,,,,,,
清,王應遇,王应遇,1769,乾隆,34,,第3甲第57名,,,,,,,,
清,王璸,王瑸,1769,乾隆,34,,第3甲第29名,,,,,,,,
清,王處厚,王处厚,1769,乾隆,34,,第3甲第13名,,,,,,,,
清,王仲愚,王仲愚,1769,乾隆,34,,第3甲第62名,,,,,,,,
清,王祿明,王禄明,1769,乾隆,34,,第2甲第31名,,,,,,,,
清,王世維,王世维,1769,乾隆,34,,第2甲第27名,,,,,,,,
清,王邦治,王邦治,1769,乾隆,34,,第2甲第6名,,,,,,,,
清,王用儀,王用仪,1769,乾隆,34,,第3甲第7名,,,,,,,,
清,丁雲錦,丁云锦,1769,乾隆,34,,第2甲第38名,,,,,,,,
清,丁映奎,丁映奎,1769,乾隆,34,,第3甲第74名,,,,,,,,
清,夏璇源,夏璇源,1769,乾隆,34,,第3甲第33名,,,,,,,,
清,雷覲光,雷觐光,1769,乾隆,34,,第3甲第55名,,,,,,,,
清,雷輪,雷轮,1769,乾隆,34,,第2甲第34名,,,,,,,,
清,張珠,张珠,1769,乾隆,34,,第3甲第60名,,,,,,,,
清,張翽,张翙,1769,乾隆,34,,第3甲第15名,,,,,,,,
清,張宏猷,张宏猷,1769,乾隆,34,,第3甲第72名,,,,,,,,
清,張心至,张心至,1769,乾隆,34,,第3甲第51名,,,,,,,,
清,張運暹,张运暹,1769,乾隆,34,,第3甲第10名,,,,,,,,
清,張有年,张有年,1769,乾隆,34,,第3甲第27名,,,,,,,,
清,張嘉猷,张嘉猷,1769,乾隆,34,,第2甲第28名,,,,,,,,
清,張芳桂,张芳桂,1769,乾隆,34,,第3甲第53名,,,,,,,,
清,張國寶,张国宝,1769,乾隆,34,,第3甲第5名,,,,,,,,
清,張隆基,张隆基,1769,乾隆,34,,第2甲第50名,,,,,,,,
清,孫梅,孙梅,1769,乾隆,34,,第3甲第2名,,,,,,,,
清,孫中理,孙中理,1769,乾隆,34,,第3甲第35名,,,,,,,,
清,武調元,武调元,1769,乾隆,34,,第3甲第86名,,,,,,,,
清,尹文麒,尹文麒,1769,乾隆,34,,第2甲第43名,,,,,,,,
清,毛運昌,毛运昌,1769,乾隆,34,,第3甲第22名,,,,,,,,
清,盧耕心,卢耕心,1769,乾隆,34,,第3甲第49名,,,,,,,,
清,盧鑄苑,卢铸苑,1769,乾隆,34,,第3甲第3名,,,,,,,,
清,何德峻,何德峻,1769,乾隆,34,,第2甲第48名,,,,,,,,
清,衛錦,卫锦,1769,乾隆,34,,第3甲第14名,,,,,,,,
清,任基振,任基振,1769,乾隆,34,,第2甲第10名,任綦振,任綦振,,,,,,
清,嵩慶,嵩庆,1769,乾隆,34,,第3甲第50名,,,,,,,,
清,特克慎,特克慎,1769,乾隆,34,,第3甲第68名,,,,,,,,
清,朱紉蘭,朱纫兰,1769,乾隆,34,,第2甲第40名,,,,,,,,
清,朱近曾,朱近曾,1769,乾隆,34,,第3甲第24名,,,,,,,,
清,朱光斗,朱光斗,1769,乾隆,34,,第3甲第83名,,,,,,,,
清,魏晉賢,魏晋贤,1769,乾隆,34,,第2甲第24名,,,,,,,,
清,吳琠,吴琠,1769,乾隆,34,,第2甲第47名,吳典,吴典,,,,,,
清,吳徵士,吴征士,1769,乾隆,34,,第3甲第12名,,,,,,,,
清,吳壽昌,吴寿昌,1769,乾隆,34,,第2甲第9名,,,,,,,,
清,吳哲,吴哲,1769,乾隆,34,,第3甲第95名,,,,,,,,
清,吳惇,吴惇,1769,乾隆,34,,第3甲第91名,,,,,,,,
清,程元基,程元基,1769,乾隆,34,,第3甲第18名,,,,,,,,
清,程宗濂,程宗濂,1769,乾隆,34,,第3甲第45名,,,,,,,,
清,程沅,程沅,1769,乾隆,34,,第2甲第46名,,,,,,,,
清,程在嶸,程在嵘,1769,乾隆,34,,第3甲第76名,,,,,,,,
清,伊恆瓚,伊恒瓒,1769,乾隆,34,,第3甲第44名,,,,,,,,
清,鮑之鍾,鲍之钟,1769,乾隆,34,,第2甲第3名,,,,,,,,
清,鮑錕,鲍锟,1769,乾隆,34,,第2甲第17名,,,,,,,,
清,魯仕驤,鲁仕骧,1769,乾隆,34,,第3甲第58名,,,,,,,,
清,魯蘭枝,鲁兰枝,1769,乾隆,34,,第3甲第19名,,,,,,,,
清,魯用恩,鲁用恩,1769,乾隆,34,,第2甲第14名,,,,,,,,
清,徐天柱,徐天柱,1769,乾隆,34,,第1甲第2名,,,,,,,,
清,徐曰都,徐曰都,1769,乾隆,34,,第3甲第36名,,,,,,,,
清,徐學至,徐学至,1769,乾隆,34,,第3甲第20名,,,,,,,,
清,宋宜誠,宋宜诚,1769,乾隆,34,,第3甲第78名,,,,,,,,
清,汪佑煌,汪佑煌,1769,乾隆,34,,第2甲第44名,,,,,,,,
清,汪有仁,汪有仁,1769,乾隆,34,,第2甲第42名,,,,,,,,
清,汪知松,汪知松,1769,乾隆,34,,第2甲第41名,,,,,,,,
清,汪煥,汪焕,1769,乾隆,34,,第3甲第43名,,,,,,,,
清,馮廷鋆,冯廷鋆,1769,乾隆,34,,第3甲第37名,,,,,,,,
清,顧長紱,顾长绂,1769,乾隆,34,,第3甲第61名,,,,,,,,
清,潘奕雋,潘奕隽,1769,乾隆,34,,第3甲第97名,,,,,,,,
清,梁景陽,梁景阳,1769,乾隆,34,,第3甲第73名,,,,,,,,
清,沈詩杜,沈诗杜,1769,乾隆,34,,第2甲第15名,,,,,,,,
清,沈碧城,沈碧城,1769,乾隆,34,,第2甲第19名,,,,,,,,
清,沈鴻儒,沈鸿儒,1769,乾隆,34,,第3甲第9名,,,,,,,,
清,洪星煥,洪星焕,1769,乾隆,34,,第3甲第42名,,,,,,,,
清,涂煥,涂焕,1769,乾隆,34,,第3甲第79名,,,,,,,,
清,左方海,左方海,1769,乾隆,34,,第3甲第89名,,,,,,,,
清,左周,左周,1769,乾隆,34,,第3甲第67名,,,,,,,,
清,麥佑,麦佑,1769,乾隆,34,,第3甲第26名,,,,,,,,
清,李廷屏,李廷屏,1769,乾隆,34,,第3甲第80名,,,,,,,,
清,李德容,李德容,1769,乾隆,34,,第3甲第56名,,,,,,,,
清,李源,李源,1769,乾隆,34,,第3甲第31名,,,,,,,,
清,李兆元,李兆元,1769,乾隆,34,,第3甲第94名,,,,,,,,
清,李大鼎,李大鼎,1769,乾隆,34,,第3甲第87名,,,,,,,,
清,李大根,李大根,1769,乾隆,34,,第3甲第48名,,,,,,,,
清,李埴,李埴,1769,乾隆,34,,第3甲第41名,,,,,,,,
清,李茂彩,李茂彩,1769,乾隆,34,,第3甲第84名,,,,,,,,
清,奇豐額,奇丰额,1769,乾隆,34,,第3甲第25名,,,,,,,,
清,姚步瀛,姚步瀛,1769,乾隆,34,,第2甲第11名,,,,,,,,
清,姚芳遠,姚芳远,1769,乾隆,34,,第3甲第69名,,,,,,,,
清,戴文聲,戴文声,1769,乾隆,34,,第3甲第40名,,,,,,,,
清,戴求仁,戴求仁,1769,乾隆,34,,第3甲第1名,,,,,,,,
清,夢吉,梦吉,1769,乾隆,34,,第2甲第49名,,,,,,,,
清,莊寅清,庄寅清,1769,乾隆,34,,第2甲第25名,,,,,,,,
清,蕭際韶,萧际韶,1769,乾隆,34,,第2甲第4名,,,,,,,,
清,黃培,黄培,1769,乾隆,34,,第3甲第47名,,,,,,,,
清,黃世德,黄世德,1769,乾隆,34,,第3甲第70名,,,,,,,,
清,杜均,杜均,1769,乾隆,34,,第3甲第77名,,,,,,,,
清,楊卓,杨卓,1769,乾隆,34,,第3甲第93名,,,,,,,,
清,柳蓁,柳蓁,1769,乾隆,34,,第3甲第90名,,,,,,,,
清,趙桐,赵桐,1769,乾隆,34,,第3甲第32名,,,,,,,,
清,趙貫,赵贯,1769,乾隆,34,,第3甲第54名,,,,,,,,
清,秦泉,秦泉,1769,乾隆,34,,第2甲第26名,,,,,,,,
清,成兆豐,成兆丰,1769,乾隆,34,,第3甲第75名,,,,,,,,
清,成金,成金,1769,乾隆,34,,第2甲第23名,,,,,,,,
清,盛嘉祐,盛嘉祐,1769,乾隆,34,,第3甲第38名,,,,,,,,
清,曹九成,曹九成,1769,乾隆,34,,第3甲第63名,,,,,,,,
清,田嘉種,田嘉种,1769,乾隆,34,,第3甲第39名,,,,,,,,
清,羅國俊,罗国俊,1769,乾隆,34,,第3甲第52名,,,,,,,,
清,嚴肇墉,严肇墉,1769,乾隆,34,,第3甲第64名,,,,,,,,
清,嚴本,严本,1769,乾隆,34,,第2甲第45名,,,,,,,,
清,馬殿翼,马殿翼,1769,乾隆,34,,第2甲第35名,,,,,,,,
清,劉紹陛,刘绍陛,1769,乾隆,34,,第3甲第66名,,,,,,,,
清,劉之宸,刘之宸,1769,乾隆,34,,第2甲第36名,,,,,,,,
清,劉溥元,刘溥元,1769,乾隆,34,,第3甲第92名,,,,,,,,
清,劉春榮,刘春荣,1769,乾隆,34,,第3甲第16名,,,,,,,,
清,劉錫嘏,刘锡嘏,1769,乾隆,34,,第2甲第8名,,,,,,,,
清,陳庭學,陈庭学,1769,乾隆,34,,第2甲第32名,,,,,,,,
清,陳象渭,陈象渭,1769,乾隆,34,,第3甲第81名,,,,,,,,
清,陳朗,陈朗,1769,乾隆,34,,第3甲第21名,,,,,,,,
清,陳觀光,陈观光,1769,乾隆,34,,第2甲第21名,,,,,,,,
清,陳時敘,陈时叙,1769,乾隆,34,,第3甲第71名,,,,,,,,
清,周遇渭,周遇渭,1769,乾隆,34,,第3甲第46名,,,,,,,,
清,周道隆,周道隆,1769,乾隆,34,,第3甲第6名,,,,,,,,
清,聞韻,闻韵,1769,乾隆,34,,第3甲第82名,,,,,,,,
清,金序珽,金序珽,1769,乾隆,34,,第2甲第12名,,,,,,,,
清,金蓉,金蓉,1769,乾隆,34,,第2甲第5名,,,,,,,,
清,金敬身,金敬身,1769,乾隆,34,,第2甲第33名,,,,,,,,
清,俞之琰,俞之琰,1769,乾隆,34,,第3甲第88名,,,,,,,,
清,高士玉,高士玉,1769,乾隆,34,,第3甲第34名,,,,,,,,
清,康鐸,康铎,1769,乾隆,34,,第3甲第65名,,,,,,,,
清,王祿朋,王禄朋,1769,乾隆,34,,二甲第三十一名進士,,,翼雲/翼飛,翼云/翼飞,秋坪,秋坪,,
清,金兆燕,金兆燕,1766,乾隆,31,,第3甲第18名,,,,,,,,
清,秦潮,秦潮,1766,乾隆,31,,,,,步皋,步皋,,,,
清,陸費墀,陆费墀,1766,乾隆,31,,,,,丹叔,丹叔,吳涇灌叟/頤齋,吴泾灌叟/颐斋,,
清,管幹貞,管乾贞,1766,乾隆,31,,,管幹珍/管翰,管乾珍/管翰,松/松崖/陽夫/陽復,松/松崖/阳夫/阳复,,,,
清,姜晟,姜晟,1766,乾隆,31,,,,,光宇/度香,光宇/度香,,,,
清,浦霖,浦霖,1766,乾隆,31,,二甲二十五名,,,,,,,,
清,劉躍雲,刘跃云,1766,乾隆,31,,一甲三名,,,服先/青垣,服先/青垣,貽拙齋,贻拙斋,,
清,蔣兆奎,蒋兆奎,1766,乾隆,31,,,,,聚五,聚五,,,,
清,尹壯圖,尹壮图,1766,乾隆,31,,,,,楚珍/萬起,楚珍/万起,,,,
清,李殿圖,李殿图,1766,乾隆,31,,,,,九符/桓符,九符/桓符,石渠/石臞/露桐/露桐居士,石渠/石臞/露桐/露桐居士,文肅,文肃
清,查瑩,查莹,1766,乾隆,31,,二甲二十六名,,,韞暉,韫晖,,,,
清,劉種之,刘种之,1766,乾隆,31,,二甲二名,,,存子,存子,檀橋/蓮勺,檀桥/莲勺,,
清,陳桂森,陈桂森,1766,乾隆,31,,,,,和叔/玉臺,和叔/玉台,粹菴/耕巖,粹庵/耕岩,,
清,鄒玉藻,邹玉藻,1766,乾隆,31,,,鄧玉藻,邓玉藻,位元,位元,淸渠,淸渠,,
清,喻升階,喻升阶,1766,乾隆,31,,,,,允吉,允吉,鏡湖,镜湖,,
清,王鍾健,王钟健,1766,乾隆,31,,,,,仲乾,仲乾,靜亭,静亭,,
清,姚頤,姚颐,1766,乾隆,31,,一甲二名,,,雪門/震初,雪门/震初,,,,
清,余集,余集,1766,乾隆,31,,二甲三十八名,,,秋室/蓉裳,秋室/蓉裳,秋石,秋石,,
清,施學濂,施学濂,1766,乾隆,31,,,施學廉,施学廉,大醇,大醇,耦堂,耦堂,,
清,楊鍾嶽,杨钟岳,1766,乾隆,31,,,,,,,,,,
清,孫志祖,孙志祖,1766,乾隆,31,,第2甲第36名,,,詒榖/貽榖/頤谷,诒榖/贻榖/颐谷,壽松堂/梅東書屋/申鄭軒/約齋,寿松堂/梅东书屋/申郑轩/约斋,,
清,汪孟鋗,汪孟𫓶,1766,乾隆,31,,第2甲第51名,,,,,,,,
清,閻循觀,阎循观,1766,乾隆,31,,第2甲第62名,,,懷庭,怀庭,伊蒿,伊蒿,,
清,吳延瑞,吴延瑞,1766,乾隆,31,,第3甲第133名,,,,,,,,
清,李炤,李炤,1766,乾隆,31,,第3甲第97名,,,星渠,星渠,松南,松南,,
清,朱琰,朱琰,1766,乾隆,31,,第3甲第41名,朱炎,朱炎,桐川,桐川,楓江湖樓/樊桐山人/笠亭,枫江湖楼/樊桐山人/笠亭,,
清,彭如幹,彭如乾,1766,乾隆,31,,第2甲第67名,彭如榦,彭如乾,,,,,,
清,韓朝衡,韩朝衡,1766,乾隆,31,,第2甲第11名,,,開雲,开云,,,,
清,羅經,罗经,1766,乾隆,31,,第3甲第49名,,,,,,,,
清,辛大成,辛大成,1766,乾隆,31,,第3甲第70名,,,,,,,,
清,顏文楷,颜文楷,1766,乾隆,31,,第3甲第109名,,,,,,,,
清,龔導江,龚导江,1766,乾隆,31,,第3甲第69名,,,,,,,,
清,龔國榜,龚国榜,1766,乾隆,31,,第3甲第107名,,,,,,,,
清,謝王鷺,谢王鹭,1766,乾隆,31,,第2甲第53名,,,,,,,,
清,謝聘,谢聘,1766,乾隆,31,,第3甲第27名,,,,,,,,
清,謝遇,谢遇,1766,乾隆,31,,第3甲第58名,,,,,,,,
清,謝垣,谢垣,1766,乾隆,31,,第2甲第59名,,,,,,,,
清,王元菼,王元菼,1766,乾隆,31,,第3甲第63名,,,,,,,,
清,王廷憲,王廷宪,1766,乾隆,31,,第3甲第15名,,,,,,,,
清,王孚鏞,王孚镛,1766,乾隆,31,,第3甲第6名,,,,,,,,
清,王岱東,王岱东,1766,乾隆,31,,第3甲第55名,,,,,,,,
清,王紘,王纮,1766,乾隆,31,,第3甲第22名,,,,,,,,
清,王寬,王宽,1766,乾隆,31,,第2甲第13名,,,,,,,,
清,王家幹,王家乾,1766,乾隆,31,,第3甲第101名,,,,,,,,
